Year,Company_Name,ABN,ANZSIC_Code
2018-19,Burwood R S L Club Ltd,49000975646,4530
2018-19,Sedgwick Australia Pty Ltd,49003437161,6322
2018-19,BHP Group Limited,49004028077,1090
2018-19,Downer EDI Mining Pty Ltd,49004142223,1090
2018-19,St. Margaret's School,49004260995,8023
2018-19,Amway Of Australia,49004807756,4310
2018-19,Plan International Australia,49004875807,9559
2018-19,A G Coombs Pty Ltd,49005653332,3233
2018-19,G. & K. O'Connor Pty. Ltd.,49005934029,1111
2018-19,Penleigh And Essendon Grammar School,49006038071,8023
2018-19,The Macfarlane Burnet Institute For Medical Research And Public Health Ltd,49007349984,6910
2018-19,Kane Constructions Pty Ltd,49007354396,3020
2018-19,Canberra Southern Cross Club Limited,49008488855,4530
2018-19,Pharmaceutical Society Of Australia Limited,49008532072,8599
2018-19,Petuna Pty Ltd,49009496495,1120
2018-19,Gate Gourmet Services Pty Ltd,49009767408,4513
2018-19,Greenstock Nurseries Pty Ltd,49010688356,3319
2018-19,Thomas More College,49010917089,8022
2018-19,The Trustee For Jadin Services Unit Trust,49023527440,4271
2018-19,Mine Super Services Pty Ltd,49051315014,6330
2018-19,Hastings Deering (Australia) Limited,49054094647,2399
2018-19,Grand Pacific Health Ltd,49062587071,8599
2018-19,Safran Helicopter Engines Australia Pty Ltd,49063102198,2394
2018-19,International Materials and Technology Pty Ltd,49063145960,2599
2018-19,Haynes Mechanical Pty Ltd,49066059541,9429
2018-19,Logical Freight Solutions Pty Ltd,49066859470,5292
2018-19,Port Adelaide Football Club Limited,49068839547,9112
2018-19,UniLodge Australia Pty Ltd,49078921169,4400
2018-19,AMP Limited,49079354519,6240
2018-19,The Frank Whiddon Masonic Homes Of New South Wales,49082385091,8601
2018-19,Axial Group Pty Ltd,49084654722,8101
2018-19,RTR Restaurants Pty Ltd,49084743822,4512
2018-19,UFS Dispensaries Ltd,49087822259,4271
2018-19,Ticketmaster Australasia Pty Ltd,49089258837,7299
2018-19,Freedom Fuels Australia Pty Ltd,49093244761,3321
2018-19,My Freight Career Pty Limited,49094576039,8101
2018-19,Accenture Australia Pty Ltd,49096776895,6962
2018-19,IOOF Holdings Limited,49100103722,6310
2018-19,Tyro Payments Limited,49103575042,6229
2018-19,Huawei Technologies (Australia) Pty Ltd,49103793380,5809
2018-19,Access Innovation Media Pty Limited,49105924490,5514
2018-19,The TC Family Unit Trust,49120254632,4121
2018-19,Achieve Australia Limited,49133306902,8790
2018-19,Pioneer Credit Solutions Pty Ltd,49136062970,6419
2018-19,Traffic Group Australia Pty Limited,49143304796,3299
2018-19,C3 Australia Pty Ltd,49145302629,510
2018-19,FTI Consulting (Australia) Pty Ltd,49160397811,6962
2018-19,AirFlite Pty Ltd,49171253631,9499
2018-19,The Trustee for Conrad and Gargett Unit Trust,49325121350,6921
2018-19,Middendorp Brothers Unit Trust,49338705390,3494
2018-19,Campbell Page Limited,49341812398,7211
2018-19,Pembroke School Inc,49358864788,8023
2018-19,Hervey Bay Boat Club Inc,49540353248,4530
2018-19,Lutheran Aged Care Albury,49569681928,8601
2018-19,Wagners Holding Company Ltd,49622632848,2034
2018-19,Christian Brothers Trinity College,49717506377,8023
2018-19,Royal Melbourne Institute Of Technology,49781030034,8102
2018-19,Governors Of Hale School,49810035782,8023
2018-19,The Trustee For Design & Build Recruitment Unit Trust,49905620696,7211
2018-19,The Corporation Of The Trustees Of The Roman Catholic Archdiocese Of Brisbane,49991006857,8023
2018-19,The Greek Orthodox Community Of NSW Ltd,50000018128,8601
2018-19,Tynan Motors Pty Ltd,50000663347,3911
2018-19,Belmont 16Ft Sailing Club Ltd,50001020471,4530
2018-19,Konica Minolta Business Solutions Australia Pty Ltd,50001065096,3494
2018-19,Apex Tool Group Pty Ltd,50002965826,2463
2018-19,Coca-Cola South Pacific Pty Ltd,50003029794,7299
2018-19,Norske Skog Industries Australia Limited,50003902985,1510
2018-19,Australian Aluminium Finishing Pty Limited,50004013496,2293
2018-19,Ogilvy & Mather (Sydney) Pty Limited,50005373508,6940
2018-19,Higgins Coatings Proprietary Limited,50005632708,3244
2018-19,Sodexo Australia Pty Limited,50006072975,4513
2018-19,OneSteel Trading Pty Limited,50007519646,2110
2018-19,Pfizer Australia Pty Ltd,50008422348,1841
2018-19,C.R. Kennedy & Company Proprietary Limited,50008458884,3494
2018-19,City Group Pty Ltd,50008599899,7311
2018-19,Cristal Pigment Australia Ltd,50008683627,1813
2018-19,Nilsen (WA) Pty Ltd,50008703802,3232
2018-19,Senex Energy Limited,50008942827,700
2018-19,Top End Group Training Pty. Ltd.,50009648337,7211
2018-19,Inchcape Australia Limited,50050035277,3911
2018-19,St Vincent's Care Services Ltd,50055210378,8601
2018-19,ATCO Australia Services Pty Ltd,50067295238,2611
2018-19,Dyson Appliances (Aust.) Pty Limited,50073072509,3494
2018-19,D.J. Hotels (Australia) Pty. Ltd.,50076067975,4400
2018-19,Electronics Boutique Australia Pty Limited,50077681442,4222
2018-19,SNC-Lavalin Rail and Transit Pty Ltd,50080356850,6923
2018-19,Vision Super Pty Ltd,50082924561,6330
2018-19,Chartered Accountants Australia and New Zealand,50084642571,9551
2018-19,SNC-Lavalin Australia Pty Ltd,50085951542,6923
2018-19,Bananacoast Community Credit Union Ltd,50087649750,6223
2018-19,BSA Limited,50088412748,3239
2018-19,Seniors Community Care Pty Ltd,50095035297,8599
2018-19,Landmark White Limited,50102320329,6720
2018-19,Seventh-Day Adventist Schools (South Queensland) Ltd,50102933148,8023
2018-19,3P Learning Limited,50103827836,5420
2018-19,Feros Care,50104452271,8601
2018-19,Urbis Pty Ltd,50105256228,6999
2018-19,Kentz Pty Ltd,50107699221,6923
2018-19,Discovery Holiday Parks Pty Limited,50111782846,4400
2018-19,Transfield Worley Power Services Pty Limited,50112723181,2620
2018-19,AMA Group Limited,50113883560,9412
2018-19,Pareto Phone Pty Ltd,50115781827,5809
2018-19,Sydney Symphony Limited,50121561528,9001
2018-19,Hawthorn Learning Pty Limited,50124208171,8102
2018-19,Lion Pty Ltd,50128004268,1199
2018-19,Beechwood Homes (NSW) Pty Limited,50132370104,3011
2018-19,P Turk P Domens J Myatt J Hick A Edwards D McCrostie P Angus D Turk P Riddell,50150169411,6931
2018-19,Oncall Language Services Pty Ltd,50151001777,6999
2018-19,Internet Services Australia 1 Pty Limited,50152631082,4310
2018-19,GNM Australia Pty Limited,50161165242,5411
2018-19,BDO Administration (SA) Pty Ltd,50161315902,6932
2018-19,Junction Australia Ltd,50167313153,8790
2018-19,Australian Red Cross Society,50169561394,8790
2018-19,Notre Dame College,50248908314,8022
2018-19,Central Bayside Community Health Services Limited,50362120798,8539
2018-19,St Pius X College,50451308630,8023
2018-19,"Gance, Sam",50577312446,4271
2018-19,Apiam Animal Health Limited,50604961024,6970
2018-19,Apprenticeships Are Us Limited,50613819248,8101
2018-19,Roman Catholic Trust Corporation For The Diocese Of Cairns,50681607010,8790
2018-19,The Trustee For Fletcher Unit Trust,50878814356,1111
2018-19,Colony 47 Inc,50935329686,8790
2018-19,Workways Australia Limited,50957582595,7211
2018-19,Akzo Nobel Coatings (Holdings) Pty Ltd,51000285012,1916
2018-19,The Association For Christian Education Of Blacktown Ltd,51000391186,8023
2018-19,Ramelius Resources Limited,51001717540,804
2018-19,Syesun Pty Ltd,51001805830,4232
2018-19,EBSCO International Inc,51002260602,6020
2018-19,New Food Coatings Pty Ltd,51002604042,1162
2018-19,Southern Meats Pty Ltd,51003111528,1111
2018-19,Macarthur Group Training Ltd,51003486655,8219
2018-19,Navitas English Pty Ltd,51003916701,8219
2018-19,ASAHI Beverages Pty Ltd,51004243994,1211
2018-19,Electrolux Home Products Pty. Limited,51004762341,2449
2018-19,Hafele Australia Pty Ltd,51006021432,3339
2018-19,DESA Australia Pty Limited,51007066855,3232
2018-19,Bacova Holdings Pty Ltd,51008581566,3911
2018-19,Vix Technology (Aust) Pty Ltd,51008895047,2393
2018-19,Tasmanian Seafoods Pty. Ltd.,51009495694,1120
2018-19,Fairbrother Pty Ltd,51009510561,3020
2018-19,The Riverside Coal Transport Co Pty Ltd,51009660486,5212
2018-19,Rio Tinto Aluminium Limited,51009679127,802
2018-19,Kah Australia Pty. Ltd.,51052003139,4400
2018-19,Cowboys Leagues Club Ltd,51066187157,4530
2018-19,MAX Solutions,51067092737,7211
2018-19,Intergraph Corporation Pty Ltd,51068119380,7000
2018-19,ZenithOptimedia Australia Pty Limited,51070972637,6940
2018-19,MiCare Ltd,51072127238,8601
2018-19,Factory X Pty Ltd,51078151667,4251
2018-19,Emeco International Pty Limited,51078624281,3109
2018-19,YSAS Pty Ltd,51080593380,8790
2018-19,University Of Canberra College Pty Limited,51080888231,8102
2018-19,Rehab Management (Aust) Pty Ltd,51081207338,8539
2018-19,North Eastern Community Hospital Inc,51082083639,8401
2018-19,West Wing Aviation Pty Ltd,51092553467,4900
2018-19,Verint Systems (Australia) Pty Ltd,51092740577,7000
2018-19,John West Logistics Pty Ltd,51095949830,4610
2018-19,Mobile Tracking And Data Pty Ltd,51104260737,5299
2018-19,Seventh-Day Adventist Aged Care (North NSW) Ltd,51104269221,8601
2018-19,Kingfisher Recruitment Pty Ltd,51113433177,7211
2018-19,Goodman Fielder Pty Ltd,51116399430,1171
2018-19,The Cancer Council NSW,51116463846,8599
2018-19,Rema Tip Top Industrie Pty Ltd,51121411229,3739
2018-19,Go Offshore Pty Ltd,51128026148,4820
2018-19,Railtrain Pty Ltd,51145155666,4710
2018-19,Keolis Downer Pty Ltd,51165343680,4622
2018-19,Mercy Community Services SEQ Limited,51166477318,8790
2018-19,West Australian Football Commission Inc,51167923136,9112
2018-19,"Hender, Mark Hamilton",51219055255,7211
2018-19,Relationships Australia Victoria Inc,51263215677,8790
2018-19,Mills Oakley Lawyers,51493069734,6931
2018-19,Crosslinks Incorporated,51543927884,8790
2018-19,Ixom Operations Pty Ltd,51600546512,1813
2018-19,Ventia Pty Limited,51603146676,5802
2018-19,Home Repair.net.au Pty Ltd,51603320314,3299
2018-19,Splunk Services Australia Pty. Ltd.,51609939817,7000
2018-19,Inaburra School Limited,51617812558,8023
2018-19,Corporation Of The Trustees Of The Roman Catholic Archdiocese Of Brisbane - Centacare Administration Services,51626296801,8710
2018-19,Access Australia Group Limited,51627404049,7211
2018-19,Federation University Australia,51818692256,8102
2018-19,Centacare Catholic Diocese of Ballarat Limited,51857084361,8790
2018-19,Craig Mostyn & Co Pty Ltd,52000047745,1111
2018-19,Parramatta Leagues' Club Limited,52000218655,4530
2018-19,Guide Dogs NSW/ACT,52000399744,8790
2018-19,Boehringer Ingelheim Pty Ltd,52000452308,3720
2018-19,Illawarra Retirement Trust,52000726536,8601
2018-19,Villeroy & Boch Australia Pty Ltd,52000753202,2029
2018-19,Singapore Airlines Limited,52001056195,4900
2018-19,SAMI Bitumen Technologies Pty Ltd,52001089416,1709
2018-19,Strandbags Group Pty Limited,52002696915,4259
2018-19,Masterton Homes Pty Ltd,52002873047,3011
2018-19,Enterprise & Training Company Limited,52003732009,7211
2018-19,GrainCorp Operations Limited,52003875401,5301
2018-19,St Vincent's Institute Of Medical Research,52004705640,6910
2018-19,Corporate Travel Management Group Pty Ltd,52005000895,7220
2018-19,Scalzo Trading Co Proprietary Limited,52005318810,1140
2018-19,Patterson Cheney Pty Limited,52005805247,3501
2018-19,Bob Jane Corporation Pty Ltd,52005870431,3922
2018-19,St Leonard's College,52006106556,8023
2018-19,C.H. Robinson Worldwide (AU) Pty Ltd,52006246260,5292
2018-19,Fonterra Australia Pty Ltd,52006483665,1131
2018-19,Zenith Interiors Pty Ltd,52007403750,4211
2018-19,PSW Pty Ltd,52007423627,4251
2018-19,Mossop Group Pty Ltd,52008018540,3020
2018-19,National Disability Services Limited,52008445485,9551
2018-19,Saracen Mineral Holdings Limited,52009215347,804
2018-19,J Hutchinson Pty Ltd,52009778330,3020
2018-19,Sacred Heart College,52010674805,8023
2018-19,Trinity Petroleum Services Pty Ltd,52010708102,4000
2018-19,Cisco Systems Australia Pty Limited,52050332940,5802
2018-19,Thermo Fisher Scientific Australia Pty Ltd,52058390917,2419
2018-19,The Information Management Group Pty Ltd,52079782666,5309
2018-19,Capital Airport Group Pty Limited,52080711191,5220
2018-19,Royal Freemasons Limited,52082106821,8601
2018-19,Biotronik Australia Pty Ltd ,52085953608,3491
2018-19,Infosys Technologies Limited,52090591209,7000
2018-19,Yd Pty Ltd,52096242590,4251
2018-19,Apotex Pty Ltd,52096916148,3720
2018-19,AWP Australia Pty Ltd,52097227177,5809
2018-19,Neami Limited,52105082460,8512
2018-19,WorkPac Pty Ltd,52111076012,7211
2018-19,Flinders Christian Community College Inc,52121486849,8023
2018-19,Jamestrong Packaging Australia Pty Ltd,52121722290,2239
2018-19,Steel-Line Garage Doors Australia Pty Ltd,52124164003,2222
2018-19,Lloyd's Register International,52133185421,6999
2018-19,Acciona Infrastructure Australia Pty Ltd,52140915251,3101
2018-19,Ozmosis Pty Ltd,52147803950,4251
2018-19,Code Red Marketing PTY LTD,52159923181,6940
2018-19,The Trustee For The Jones Family Trust No. 1,52164038029,4512
2018-19,Saputo Dairy Australia Pty Ltd,52166135486,1133
2018-19,Oji Oceania Management (Aus) Pty Ltd,52169111362,1521
2018-19,Australian National University,52234063906,8102
2018-19,Portside Christian College Inc,52344074391,8023
2018-19,Geraldton Fishermen's Co-operative Ltd,52425663385,1120
2018-19,Chisholm Catholic College,52507944848,8022
2018-19,Kajima Australia Pty Ltd,52604351966,3019
2018-19,Scotch Oakburn College Inc.,52633644137,8023
2018-19,United Voice National Council,52728088684,9552
2018-19,Methodist Ladies' College,52742627687,8023
2018-19,Victorian Foundation for Survivors of Torture Inc,52783974656,8790
2018-19,Christ Church Grammar School Inc,52791098115,8023
2018-19,The Trustee For The Roman Catholic Church For The Diocese Of Parramatta,52853598050,8790
2018-19,The Trustee For The PricewaterhouseCoopers Services Trust,52864604756,6932
2018-19,The Trustee For United Petroleum Unit Trust,52995832068,4000
2018-19,S.M.A. Motors Pty Limited,53000158725,3911
2018-19,Minit Australia Pty Limited,53000328825,9499
2018-19,Marubeni Australia Ltd,53000329699,3323
2018-19,Euroz Limited,53000364465,6411
2018-19,The Flagstaff Group Limited,53000551575,8219
2018-19,Hardi Nursing Home Management Pty Ltd,53001158201,8601
2018-19,Reinforced Earth Pty Ltd,53001215327,6923
2018-19,Copyright Agency Ltd,53001228799,6999
2018-19,Alseasons Hospitality Staff Pty Ltd,53003348516,7212
2018-19,Vertiv (Australia) Pty Ltd,53003469654,2439
2018-19,JMC Pty Limited,53003572012,8102
2018-19,Civeo Pty Ltd,53003657510,4400
2018-19,Interlink Roads Pty Ltd,53003845430,5299
2018-19,BP Australia Pty Ltd,53004085616,6999
2018-19,Rivalea (Australia) Pty Ltd,53004892835,1111
2018-19,Oceaneering Australia Pty. Limited,53005031685,1090
2018-19,Comcater Pty Ltd,53005974185,3419
2018-19,Cricket Australia,53006089130,9114
2018-19,Mutual Cleaning & Maintenance Pty Ltd,53006516810,7311
2018-19,Korowa Anglican Girls' School,53007133646,8023
2018-19,Mitsubishi Motors Australia Limited,53007870395,3501
2018-19,Christian Schools Tasmania,53009481485,8023
2018-19,N.A. KRATZMANN & SONS PTY. LTD.,53009693716,8402
2018-19,Western Sydney University,53014069881,8102
2018-19,Corporate Health Group Pty Ltd,53056404721,8599
2018-19,Spiecapag Australia Pty Limited,53067306138,3109
2018-19,SPORTSMED SA Hospitals Pty Ltd,53071101776,8539
2018-19,DOF Subsea Australia Pty Ltd,53083000239,6923
2018-19,Qudos Mutual Limited,53087650557,6221
2018-19,Ovolo Woolloomooloo Wharf Pty Limited,53088733975,4400
2018-19,The Recruitment Company Pty. Limited,53093041831,7211
2018-19,VincentCare Victoria,53094807280,8790
2018-19,Atlassian Pty Ltd,53102443916,7000
2018-19,ActivateUTS Ltd,53107038684,8220
2018-19,West Australian Mechanical Services,53108035730,3233
2018-19,Avondale College Limited,53108186401,8102
2018-19,SIRVA Pty Ltd,53115936993,5309
2018-19,AEG Ogden (Perth Arena) Pty Ltd,53116423280,9003
2018-19,CBM Technologies Pty Ltd,53119481926,2499
2018-19,The Trustee For LRE Employment Trust,53126501575,6720
2018-19,Greenstone Financial Services Pty Ltd,53128692884,6310
2018-19,Squiz Australia Pty Ltd,53131581247,7000
2018-19,Architectus Group Holdings Pty Ltd,53131876983,6921
2018-19,Novita Children's Services,53137537636,8790
2018-19,The Trustee For The Packcentre Unit Trust,53144127256,1199
2018-19,Vac Group Employees Pty Ltd,53155400043,3212
2018-19,Axalta Coating Systems Australia Pty Ltd,53158497655,1916
2018-19,The Trustee For THE NORTHLINE UNIT TRUST,53283605228,5292
2018-19,Garry & Warren Smith Group,53394190214,3911
2018-19,Nazareth Catholic College (Findon),53412037753,8023
2018-19,Anglican Community Care Incorporated,53440436445,8609
2018-19,Royal Institute for Deaf and Blind Children,53443272865,8024
2018-19,Samaritan College,53539607564,8023
2018-19,Wellard Limited,53607708190,4810
2018-19,Southern Cross Care (S.A. & N.T.) Incorporated,53682143626,8601
2018-19,Community Services #1 Incorporated,53806922954,8710
2018-19,Rooty Hill RSL Club Limited,54000842375,4530
2018-19,St Pauls Grammar School Penrith Ltd,54002581008,8023
2018-19,Young & Rubicam Group Pty Limited,54003203450,6940
2018-19,Harvey Norman Holdings Limited,54003237545,4310
2018-19,A E Atherton & Sons Pty Ltd,54004104607,2469
2018-19,AE Smith & Son Proprietary Limited,54004274793,3233
2018-19,Nissan Motor Co. (Australia) Pty. Ltd.,54004663156,3501
2018-19,Servier Laboratories (Australia) Pty Ltd,54004838500,3720
2018-19,Aurecon Australasia Pty Ltd,54005139873,6923
2018-19,Consolidated Property Services (Australia) Pty Ltd,54006727484,7311
